disclosure_date,code,company_name,title
2026-08-03,59330,アルインコ,自己株式の取得状況に関するお知らせ （会社法第459条第1項第1号の規定による定款の定めに基づく自己株式の取得）
2026-08-03,59430,ノーリツ,自己株式の取得状況（途中経過）に関するお知らせ
2026-08-03,60180,阪神内燃機工業,2027年３月期 第１四半期決算短信〔日本基準〕（非連結）
2026-08-03,60270,弁護士ドットコム,自己株式の取得状況に関するお知らせ（会社法第459条第１項の規定による定款の定めに基づく自己株式の取得）
2026-08-03,60310,Ｇ－ＺＥＴＡ,自己株式の取得状況に関するお知らせ
2026-08-03,60500,Ｅガーディアン,2026年９月期 第３四半期決算短信〔日本基準〕（連結）
2026-08-03,60500,Ｅガーディアン,2026年９月期 第３四半期 決算説明資料
2026-08-03,60590,ウチヤマＨＤ,第三者割当による第２回及び第３回新株予約権（行使価額修正型新株予約権への転換権付）の月間行使状況に関するお知らせ
2026-08-03,60710,ＩＢＪ,株式会社 IBJ（結婚相談所事業）2026年7月KPIについて
2026-08-03,60810,Ｇ－アライドアーキ,第三者割当により発行された行使価額修正条項付第22回新株予約権の月間行使状況に関するお知らせ
2026-08-03,60980,リクルートＨＤ,自己株式の取得状況について
2026-08-03,61340,ＦＵＪＩ,2027年3月期 第1四半期決算短信〔日本基準〕(連結)
2026-08-03,61340,ＦＵＪＩ,業績予想の修正に関するお知らせ
2026-08-03,61340,ＦＵＪＩ,2027年3月期第1四半期 決算説明資料
2026-08-03,61420,富士精工,令和８年 熊本地震の影響に関するお知らせ（第２報）
2026-08-03,61670,冨士ダイス,譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ
2026-08-03,61910,エアトリ,自己株式の取得状況に関するお知らせ
2026-08-03,61990,セラク,自己株式の取得状況に関するお知らせ
2026-08-03,62000,インソース,自己株式の取得状況に関するお知らせ
2026-08-03,62000,インソース,2026年９月期 第３四半期決算短信〔日本基準〕（連結）（公認会計士等による期中レビューの完了）
2026-08-03,62000,インソース,人事異動及び執行役員の辞任に関するお知らせ
2026-08-03,62500,やまびこ,欧州連結子会社によるフランス代理店の株式取得（子会社化）に関するお知らせ
2026-08-03,62730,ＳＭＣ,自己株式の取得状況に関するお知らせ
2026-08-03,62820,オイレス工,自己株式の取得状況に関するお知らせ
2026-08-03,63010,コマツ,自己株式の取得状況に関するお知らせ
2026-08-03,63020,住友重,自己株式の取得状況に関するお知らせ（会社法第165条第2項の規定による定款の定めに基づく自己株式の取得）
2026-08-03,63160,丸山製,自己株式の取得状況に関するお知らせ
2026-08-03,63230,ローツェ,訴訟の和解成立に関するお知らせ
2026-08-03,63230,ローツェ,令和８年熊本地震の影響に関するお知らせ（第２報）
2026-08-03,63370,テセック,自己株式の取得状況に関するお知らせ（会社法第459条第1項の規定による定款の定めに基づく自己株式の取得）
2026-08-03,63510,鶴見製,自己株式の取得状況に関するお知らせ
2026-08-03,63610,荏原製,自己株式の取得状況および取得終了に関するお知らせ
2026-08-03,63660,千代化建,2027年3月期 第1四半期決算短信〔日本基準〕(連結）
2026-08-03,63660,千代化建,2027年3月期 第1四半期 決算概要
2026-08-03,63680,オルガノ,2027年3月期 第1四半期決算短信〔日本基準〕（連結）
2026-08-03,63680,オルガノ,2027年3月期 第1四半期決算補足資料
2026-08-03,63690,トーヨーカネツ,自己株式の取得状況に関するお知らせ
2026-08-03,63700,栗田工,自己株式の取得状況に関するお知らせ
2026-08-03,63710,椿本チエイン,自己株式の取得状況に関するお知らせ
2026-08-03,63800,オリチエン工業,第１回新株予約権の月間権利行使状況に関するお知らせ
2026-08-03,64190,マースグループＨＤ,自己株式の取得状況に関するお知らせ
2026-08-03,64540,マックス,自己株式の取得状況に関するお知らせ
2026-08-03,64570,グローリー,自己株式の取得状況に関するお知らせ
2026-08-03,64630,ＴＰＲ,自己株式の取得状況に関するお知らせ
2026-08-03,64670,ニチダイ,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-03,64670,ニチダイ,2027年３月期第２四半期（中間期）連結業績予想値及び通期連結業績予想値の修正に関するお知らせ
2026-08-03,64800,日トムソン,自己株式の取得状況に関するお知らせ
2026-08-03,64930,ＮＩＴＴＡＮ,2027年３月期第１四半期決算短信〔日本基準〕(連結)
2026-08-03,64930,ＮＩＴＴＡＮ,2027年３月期第２四半期（中間期）連結業績予想に関するお知らせ
2026-08-03,64930,ＮＩＴＴＡＮ,2027年3月期第1四半期決算説明資料
2026-08-03,65170,デンヨー,自己株式の取得状況に関するお知らせ
2026-08-03,65570,Ｇ－ＡＩＡＩ,当社取締役（監査等委員である取締役及び社外取締役を除く）に対する譲渡制限付株式報酬 としての新株式の発行の払込完了に関するお知らせ
2026-08-03,65570,Ｇ－ＡＩＡＩ,当社執行役員に対する譲渡制限付株式報酬としての新株式の発行の払込完了に関するお知らせ
2026-08-03,65920,マブチモーター,自己株式の取得状況に関するお知らせ
2026-08-03,66320,ＪＶＣＫＷ,2027年３月期 第１四半期決算短信〔IFRS〕（連結）
2026-08-03,66320,ＪＶＣＫＷ,ＪＶＣケンウッド 決算説明資料 2027年３月期 第１四半期
2026-08-03,66320,ＪＶＣＫＷ,自己株式取得に係る事項の決定に関するお知らせ
2026-08-03,66440,大崎電,自己株式の取得状況に関するお知らせ
2026-08-03,66760,ＢＵＦＦＡＬＯ,自己株式の取得状況に関するお知らせ
2026-08-03,66990,ダイヤＨＤ,第三者割当により発行された第８回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ
2026-08-03,67210,ウインテスト,第三者割当による第13回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ
2026-08-03,67270,ワコム,譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ
2026-08-03,67370,ＥＩＺＯ,自己株式の取得状況に関するお知らせ
2026-08-03,67370,ＥＩＺＯ,自己株式立会外買付取引（ＴｏＳＴＮｅＴ－３）による自己株式の取得結果に関するお知らせ
2026-08-03,68450,アズビル,自己株式の取得状況に関するお知らせ
2026-08-03,68530,共和電,自己株式の取得状況に関するお知らせ
2026-08-03,68570,アドバンテス,自己株式の取得状況に関するお知らせ
2026-08-03,68620,ミナトＨＤ,自己株式の取得状況に関するお知らせ
2026-08-03,68660,日置電,自己株式の取得状況に関するお知らせ
2026-08-03,69290,日セラミック,自己株式の取得状況及び取得終了に関するお知らせ
2026-08-03,69650,浜松ホトニク,自己株式の取得状況及び取得終了に関するお知らせ
2026-08-03,70030,三井Ｅ＆Ｓ,2027年３月期第１四半期決算短信〔日本基準〕（連結）
2026-08-03,70030,三井Ｅ＆Ｓ,2026年度第１四半期決算説明資料
2026-08-03,70030,三井Ｅ＆Ｓ,2027年３月期通期連結業績予想の修正に関するお知らせ
2026-08-03,70850,カーブスＨＤ,自己株式の取得状況（途中経過）に関するお知らせ
2026-08-03,71340,アップガレージＧ,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-03,71340,アップガレージＧ,2027年３月期 第１四半期決算説明資料
2026-08-03,71730,東京きらぼしＦＧ,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-03,71840,富山第一銀行,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-03,71890,西日本ＦＨ,2027年3月期 第1四半期決算短信〔日本基準〕（連結）
2026-08-03,71990,プレミアグループ,自己株式の取得状況及び取得終了に関するお知らせ
2026-08-03,72010,日産自,2027年3月期 第1四半期 決算短信〔日本基準〕（連結）
2026-08-03,72010,日産自,日産自動車、2026年度第1四半期決算を発表
2026-08-03,72020,いすゞ自,2027年３月期 第１四半期決算短信〔ＩＦＲＳ〕（連結）
2026-08-03,72110,三菱自,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-03,72120,エフテック,中国子会社における人員構成の適正化の実施に関するお知らせ
2026-08-03,72130,レシップＨＤ,自己株式の取得状況（途中経過）に関するお知らせ
2026-08-03,72220,日産車体,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-03,72360,ティラド,2027年3月期 第1四半期決算短信〔日本基準〕（連結）
2026-08-03,72360,ティラド,決算補足説明
2026-08-03,72360,ティラド,通期業績予想（連結）の修正並びに配当予想の修正(増配)に関するお知らせ
2026-08-03,72450,大同メタル,自己株式の取得状況に関するお知らせ
2026-08-03,72550,桜井製作,自己株式の取得状況に関するお知らせ
2026-08-03,72700,ＳＵＢＡＲＵ,自己株式の取得状況に関するお知らせ
2026-08-03,72760,小糸製,自己株式の取得状況に関するお知らせ
2026-08-03,72780,エクセディ,自己株式の取得状況に関するお知らせ
2026-08-03,72790,ハイレックス,（開示事項の経過）国内自動車事業における生産体制再編に関するお知らせ
2026-08-03,72790,ハイレックス,自己株式の取得状況に関するお知らせ
2026-08-03,73090,シマノ,自己株式の取得状況に関するお知らせ
2026-08-03,73370,ひろぎんＨＤ,自己株式の取得状況及び取得終了に関するお知らせ
2026-08-03,73660,ＬＩＴＡＬＩＣＯ,2027年３月期第１四半期決算短信〔ＩＦＲＳ〕（連結）
2026-08-03,73660,ＬＩＴＡＬＩＣＯ,2027年3月期第1四半期決算説明資料
2026-08-03,73700,Ｇ－Ｅｎｊｉｎ,自己株式の取得状況および取得終了に関するお知らせ
2026-08-03,74190,ノジマ,自己株式の取得状況に関するお知らせ
2026-08-03,74350,ナ・デックス,自己株式の取得状況に関するお知らせ
2026-08-03,74470,ナガイレーベ,自己株式の取得状況に関するお知らせ
